Timestamp_ms,Raw_ECG
6106,46283
6116,49996
6127,14211
6137,23157
6148,33448
6158,33128
6168,33736
6179,32904
6189,33800
6200,33816
6210,33832
6221,35096
6231,34904
6242,35448
6252,35928
6262,36953
6273,37337
6283,38137
6294,39577
6304,40217
6314,40697
6325,41210
6336,42186
6346,41482
6356,39993
6367,36136
6377,32984
6388,30791
6398,29463
6408,29175
6419,28871
6430,28214
6440,29191
6450,28903
6461,29543
6471,29271
6482,30103
6492,29799
6502,30967
6512,30263
6522,30983
6533,30935
6543,30631
6553,30807
6563,31271
6574,31079
6584,32087
6595,32936
6605,33416
6615,34008
6626,32583
6636,31975
6646,30183
6656,30231
6667,30519
6677,29495
6688,30663
6698,30791
6708,30343
6718,30615
6728,34776
6739,49164
6749,49436
6759,12483
6770,25094
6780,34200
6791,33320
6801,33048
6811,33192
6822,34440
6832,33816
6843,34088
6853,34648
6863,35000
6874,36072
6884,36264
6895,36873
6905,36873
6915,38281
6928,39433
6938,40953
6949,40953
6959,41562
6970,42074
6980,40809
6991,38489
7001,33992
7011,31783
7022,30119
7032,29335
7043,29271
7053,28502
7063,28823
7074,28855
7084,28550
7095,29383
7105,28983
7115,29895
7125,30375
7135,30999
7146,30087
7156,30567
7166,31383
7176,31287
7187,30759
7197,31079
7208,32231
7218,31943
7228,33288
7238,34072
7248,33720
7259,32503
7269,31079
7279,30871
7289,30679
7299,30023
7310,30167
7320,30311
7331,30999
7341,30935
7351,31367
7362,39385
7372,51484
7382,41802
7392,11506
7403,29927
7413,34520
7424,32503
7434,33128
7444,33592
7455,33992
7465,33416
7475,34456
7485,34792
7496,34680
7506,35800
7517,36008
7527,37097
7537,37385
7548,38489
7558,39705
7569,40089
7579,41642
7589,41290
7600,41994
7610,40953
7621,38505
7631,34104
7641,31527
7651,30343
7661,28422
7672,28935
7682,28326
7693,28582
7703,28967
7714,29127
7724,29031
7735,29335
7745,29719
7755,30247
7766,30023
7776,30855
7786,30439
7796,30503
7807,31175
7817,31063
7828,30695
7838,30951
7848,31063
7859,30791
7869,31047
7880,31191
7893,32039
7933,32792
7944,31831
7954,30295
7965,30407
7975,30999
7985,30487
7996,30791
8006,31031
8017,31271
8028,30935
8038,37785
8048,51724
8059,40953
8069,12627
8080,31111
8090,34280
8100,33208
8111,33480
8122,33928
8132,34184
8142,34472
8153,34504
8163,34968
8174,35416
8184,35992
8195,35976
8205,36808
8215,37993
8226,38521
8236,39913
8247,40553
8257,41130
8267,41530
8278,42026
8288,41434
8299,38985
8309,35112
8319,32455
8330,30199
8340,29447
8350,29063
8360,29431
8371,28727
8381,29127
8392,29255
8402,29511
